Kernel,Fold,AUC_cal,AUC_val,Gap_AUC,AP_cal,AP_val,Gap_AP,Accuracy_cal,Accuracy_val,Gap_Accuracy,Precision_cal,Precision_val,Gap_Precision,Sensibilidad_cal,Sensibilidad_val,Gap_Sensibilidad,Especificidad_cal,Especificidad_val,Gap_Especificidad,F1_cal,F1_val,Gap_F1,R2_cal,R2_val,Gap_R2,MAE_cal,MAE_val,Gap_MAE,RMSE_cal,RMSE_val,Gap_RMSE,Brier_cal,Brier_val,Gap_Brier,LogLoss_cal,LogLoss_val,Gap_LogLoss
Rational Quadratic,21,0.9981712657069802,0.963098362704662,0.035072903002318245,0.9980991112792572,0.9654603670976772,0.03263874418157997,0.9866534849233811,0.9011857707509882,0.08546771417239296,0.985279685966634,0.8893129770992366,0.09596670886739733,0.9881889763779528,0.9173228346456693,0.07086614173228345,0.9851042701092354,0.8849206349206349,0.10018363518860052,0.9867321867321868,0.9031007751937985,0.08363141153838827,0.8636751733103533,0.6896374560534169,0.1740377172569364,0.14986852417322638,0.2079782736021197,0.058109749428893326,0.18460913339166823,0.2785487817302775,0.09393964833860924,0.03408053213162275,0.07758942380342176,0.04350889167179901,0.17301504384454533,0.28088328095354614,0.10786823710900081
Rational Quadratic,22,0.9983735895972289,0.958130233720785,0.0402433558764439,0.9981510447868076,0.9578975838006493,0.04025346098615834,0.9851705388037568,0.8952569169960475,0.08991362180770934,0.9842829076620825,0.8972332015810277,0.08704970608105478,0.9862204724409449,0.8937007874015748,0.09251968503937014,0.9841112214498511,0.8968253968253969,0.08728582462445422,0.9852507374631269,0.8954635108481263,0.0897872266150006,0.8640601670066885,0.6695367208642156,0.19452344614247297,0.14921490956699948,0.2128330903297662,0.06361818076276671,0.1843482726051519,0.28742743274305843,0.10307916013790652,0.033984285612503405,0.08261452909326537,0.04863024348076197,0.17220681379437017,0.2914956645468481,0.11928885075247794
Rational Quadratic,23,0.9983227642721422,0.9685039370078741,0.0298188272642681,0.9981784143782862,0.9730462008021044,0.025132213576181894,0.9846762234305487,0.8893280632411067,0.09534816018944203,0.9823702252693438,0.8837209302325582,0.09864929503678566,0.9872047244094488,0.8976377952755905,0.08956692913385833,0.9821251241310824,0.8809523809523809,0.10117274317870151,0.9847815414825725,0.890625,0.09415654148257246,0.8632060503779856,0.6881525189831208,0.1750535313948648,0.15057747699070698,0.20910563968175147,0.058528162691044494,0.18492650038184172,0.27921434825466246,0.09428784787282074,0.03419781054347531,0.07796065227127594,0.04376284172780063,0.17367577685404717,0.2783162533183129,0.10464047646426572
Rational Quadratic,24,0.9982162265714799,0.9705974253218348,0.02761880124964511,0.9980012479688872,0.9749688029654281,0.023032445003459134,0.986159169550173,0.9031620553359684,0.08299711421420464,0.9833659491193738,0.89272030651341,0.09064564260596386,0.9891732283464567,0.9173228346456693,0.07185039370078738,0.9831181727904668,0.8888888888888888,0.09422928390157792,0.9862610402355251,0.9048543689320389,0.08140667130348622,0.8631191481684314,0.7101401155505453,0.15297903261788603,0.15219081104905957,0.20051003298782244,0.04831922193876287,0.18498523093984612,0.2691910827022181,0.08420585176237197,0.0342195356658682,0.07246383900639243,0.03824430334052423,0.17532029158100554,0.26540912520678467,0.09008883362577913
Rational Quadratic,25,0.9986866876015499,0.9621670797126455,0.036519607888904404,0.9987375297861114,0.9609006058287644,0.03783692395734706,0.9851778656126482,0.900990099009901,0.08418776660274718,0.9833333333333333,0.8893129770992366,0.09402035623409666,0.9872047244094488,0.9173228346456693,0.06988188976377951,0.9831349206349206,0.8844621513944223,0.09867276924049828,0.9852652259332023,0.9031007751937985,0.08216445073940382,0.8639466489844306,0.6717117468536657,0.19223490213076488,0.14959096213207232,0.21764811742995346,0.06805715529788114,0.1844256120234274,0.28647716647140475,0.10205155444797737,0.03401280637021576,0.08206916690948496,0.0480563605392692,0.1723271754375404,0.29330479994131003,0.12097762450376964
Matérn 0.5,1,0.9995806910680356,0.9579427571553556,0.04163793391268,0.999585789675765,0.9649856956750977,0.034600094000667214,0.9891250617894216,0.8972332015810277,0.0918918602083939,0.9882121807465619,0.8796992481203008,0.10851293262626116,0.9901574803149606,0.9212598425196851,0.06889763779527558,0.9880834160873883,0.873015873015873,0.11506754307151523,0.9891838741396264,0.9,0.08918387413962636,0.8731491863551228,0.6692726866257988,0.2038764997293241,0.14565772012944067,0.21094586301302962,0.06528814288358895,0.17807884699826743,0.287542234500657,0.1094633875023896,0.03171207574823234,0.08268053662163084,0.0509684608733985,0.1660299176477095,0.29332890468143397,0.12729898703372447
Matérn 0.5,2,0.9995200916419708,0.9716129233845769,0.02790716825739381,0.9995195546115034,0.9744825070622957,0.02503704754920777,0.9876421156697973,0.9169960474308301,0.07064606823896724,0.9872173058013766,0.9045801526717557,0.08263715312962083,0.9881889763779528,0.9330708661417323,0.055118110236220486,0.9870903674280039,0.9007936507936508,0.08629671663435312,0.9877029021151008,0.9186046511627907,0.06909825095231015,0.8683969673408267,0.714805084424708,0.1535918829161187,0.14919609279091212,0.1979083330751882,0.04871224028427609,0.1813838663928889,0.26701613248608075,0.08563226609319186,0.03290010698763337,0.07129761500782424,0.03839750802019087,0.17037408584641078,0.26285809575244506,0.09248400990603428
Matérn 0.5,3,0.9994115991211128,0.9694725659292589,0.02993903319185387,0.9994195192646336,0.968448692092045,0.03097082717258859,0.9896193771626297,0.9229249011857708,0.06669447597685896,0.9863147605083089,0.9056603773584906,0.08065438314981832,0.9931102362204725,0.9448818897637795,0.04822834645669294,0.9860973187686196,0.9007936507936508,0.0853036679749688,0.9897008337420304,0.9248554913294798,0.06484534241255069,0.8690141970526999,0.7033903920598129,0.16562380499288698,0.14768039654580853,0.2039174997957316,0.056237103249923065,0.18095801340018852,0.2723072593903353,0.09134924599014677,0.03274580261374281,0.07415124351667536,0.04140544090293255,0.16885858712526317,0.27127429559988164,0.10241570847461848
Matérn 0.5,4,0.9995376850237315,0.9697850268716409,0.029752658152090605,0.9995360753823759,0.9734525335780637,0.02608354180431216,0.9881364310430054,0.9189723320158103,0.06916409902719511,0.9872298624754421,0.9209486166007905,0.06628124587465156,0.9891732283464567,0.9173228346456693,0.07185039370078738,0.9870903674280039,0.9206349206349206,0.06645544679308335,0.9882005899705014,0.9191321499013807,0.06906844006912072,0.8702054172704913,0.6995566082618019,0.1706488090086894,0.14849936946142256,0.20723124889912592,0.05873187943770336,0.18013329357312333,0.27406144291484313,0.09392814934171981,0.03244800345350104,0.07510967449256584,0.0426616710390648,0.1693554543189588,0.272703814488708,0.10334836016974921
Matérn 0.5,5,0.999473698600175,0.9564262634501365,0.043047435150038504,0.9994670162891879,0.9604173349081638,0.03904968138102405,0.9876482213438735,0.897029702970297,0.09061851837357648,0.9872173058013766,0.907258064516129,0.07995924128524756,0.9881889763779528,0.8858267716535433,0.10236220472440949,0.9871031746031746,0.9083665338645418,0.07873664073863285,0.9877029021151008,0.896414342629482,0.09128855948561876,0.8750685450223834,0.6582571050493129,0.2168114399730705,0.14441863627409882,0.21784796006863633,0.07342932379453751,0.17672683949962265,0.2922887419227489,0.11556190242312625,0.031232375799525387,0.08543270865478332,0.05420033285525794,0.16458080210148027,0.29895798783968264,0.13437718573820237
Matérn 0.5,6,0.9994145313514063,0.9749093863267092,0.02450514502469714,0.9994205550099403,0.9773279476814799,0.022092607328460412,0.9886307464162135,0.9011857707509882,0.08744497566522536,0.9882005899705014,0.8805970149253731,0.1076035750451283,0.9891732283464567,0.9291338582677166,0.06003937007874016,0.9880834160873883,0.873015873015873,0.11506754307151523,0.9886866699458927,0.9042145593869731,0.08447211055891957,0.8687386792822984,0.6989591728657576,0.16977950641654083,0.14907536540594887,0.21191497970896125,0.06283961430301238,0.1811482285120945,0.274333794870725,0.09318556635863051,0.03281468069307001,0.07525903100817302,0.04244435031510301,0.17028229162999017,0.2745887417570986,0.1043064501271084
Matérn 0.5,7,0.9993597963859284,0.9770028746406699,0.022356921745258496,0.9993666073670375,0.9788784207568989,0.020488186610138626,0.9881364310430054,0.9209486166007905,0.06718781444221489,0.9862745098039216,0.9246031746031746,0.06167133520074697,0.9901574803149606,0.9173228346456693,0.07283464566929132,0.9860973187686196,0.9246031746031746,0.061494144165444964,0.9882121807465619,0.9209486166007905,0.06726356414577139,0.8669355358241277,0.7243593411329285,0.1425761946911992,0.15087796584532512,0.1955332434731974,0.044655277627872275,0.18238820585658905,0.2625054059383098,0.08011720008172074,0.0332654576355855,0.0689090881468368,0.0356436305112513,0.17243254237558067,0.25473801999563284,0.08230547762005216
